zpid,price,bedrooms,bathrooms,livingArea,lotAreaValue,yearBuilt,homeType,latitude,longitude,city,zipcode,zestimate,rentZestimate,daysOnZillow,has_zestimate,has_rent_zestimate
28036618,142999,3.0,1.0,1236.0,8219.772,1956.0,SINGLE_FAMILY,29.83927,-95.24911,Houston,77078,132300.0,1500.0,67,1,1
28501145,360000,4.0,3.0,2528.0,8123.94,1989.0,SINGLE_FAMILY,29.891588,-95.66464,Houston,77095,358500.0,2350.0,5,1,1
80558800,659000,4.0,4.0,3632.0,0.4599999999999999,2006.0,SINGLE_FAMILY,29.817207,-95.14463,Houston,77049,626900.0,4046.0,175,1,1
337096794,289000,3.0,3.0,1709.0,4800.312,2020.0,SINGLE_FAMILY,29.623217,-95.33203,Houston,77048,281700.0,2350.0,21,1,1
28207973,249900,3.0,3.0,1980.0,2453.0,2017.0,TOWNHOUSE,29.901728,-95.30556,Houston,77039,240200.0,2100.0,144,1,1
84047935,290000,4.0,3.0,2198.0,8629.236,1974.0,SINGLE_FAMILY,29.592451,-95.20581,Houston,77089,276300.0,2400.0,96,1,1
27865782,300000,3.0,2.0,1145.0,7758.036,2001.0,SINGLE_FAMILY,29.835167,-95.353516,Houston,77093,285000.0,1599.0,73,1,1
28487506,338000,4.0,3.0,2678.0,6298.776,1991.0,SINGLE_FAMILY,29.85818,-95.62709,Houston,77084,341100.0,2500.0,1,1,1
28460184,349900,4.0,3.0,2584.0,8119.584,1995.0,SINGLE_FAMILY,29.69254,-95.62298,Houston,77083,335700.0,2450.0,32,1,1
28292245,288000,4.0,2.0,1388.0,7244.028,1981.0,SINGLE_FAMILY,29.592024,-95.21107,Houston,77089,277200.0,1900.0,18,1,1
62591414,620000,4.0,4.0,3726.0,10558.944,2003.0,SINGLE_FAMILY,29.900799,-95.677574,Houston,77095,608000.0,4142.0,11,1,1
123228438,310000,3.0,2.0,1901.0,5231.556,2014.0,SINGLE_FAMILY,29.606117,-95.36614,Houston,77047,298400.0,1956.0,66,1,1
96746999,395700,3.0,3.0,2021.0,7405.2,2024.0,SINGLE_FAMILY,29.85737,-95.45065,Houston,77091,390000.0,2550.0,7,1,1
28460023,320000,5.0,3.0,2551.0,4687.056,1988.0,SINGLE_FAMILY,29.812313,-95.19506,Houston,77049,306500.0,2299.0,54,1,1
28197682,315000,2.0,3.0,1275.0,3.9775,1972.0,CONDO,29.742882,-95.38935,Houston,77006,300300.0,1936.0,13,1,1
28729480,2983300,4.0,7.0,8445.0,3.645,1989.0,SINGLE_FAMILY,30.147505,-95.4844,Spring,77380,2707100.0,18062.0,362,1,1
84050189,549995,4.0,2.0,2314.0,0.3429,2007.0,SINGLE_FAMILY,29.909307,-95.67944,Houston,77095,544300.0,2800.0,8,1,1
2066708648,515000,4.0,4.0,2970.0,8280.756,2022.0,SINGLE_FAMILY,29.65164,-95.11906,Pasadena,77505,506800.0,2999.0,11,1,1
339423133,308000,3.0,3.0,2260.0,2748.636,2023.0,SINGLE_FAMILY,29.876852,-95.45172,Houston,77088,304000.0,2749.0,3,1,1
28234245,372000,4.0,3.0,2406.0,9134.532,1981.0,SINGLE_FAMILY,30.003166,-95.59312,Tomball,77377,354200.0,2400.0,82,1,1
28113305,700000,5.0,4.0,3400.0,0.2511,1967.0,SINGLE_FAMILY,29.538542,-95.08706,Houston,77058,655600.0,4215.0,53,1,1
251228307,385000,4.0,1.0,1200.0,0.3974999999999999,1980.0,SINGLE_FAMILY,29.6839,-95.21261,Pasadena,77502,371900.0,1300.0,15,1,1
80545464,309900,3.0,2.0,1622.0,6141.96,2006.0,SINGLE_FAMILY,29.91064,-95.66409,Houston,77095,310200.0,1994.0,0,1,1
348395216,359990,4.0,4.0,2718.0,6050.484,2024.0,SINGLE_FAMILY,29.84732,-95.16954,Houston,77049,352400.0,2355.0,42,1,1
350953094,309990,3.0,3.0,1515.0,1890.0,2024.0,SINGLE_FAMILY,29.835814,-95.33739,Houston,77093,303600.0,2400.0,10,1,0
28140528,264500,3.0,2.0,1537.0,7910.496,1971.0,SINGLE_FAMILY,29.66953,-95.537224,Houston,77031,248800.0,1800.0,77,1,1
27982433,193000,3.0,2.0,1400.0,7148.196,1965.0,SINGLE_FAMILY,29.65217,-95.37973,Houston,77051,178700.0,1599.0,136,1,1
96543008,930000,4.0,6.0,3862.0,2.82,2013.0,SINGLE_FAMILY,30.10602,-95.30629,Porter,77365,887900.0,6076.0,25,1,1
2055048220,309750,3.0,3.0,1422.0,6050.484,2024.0,SINGLE_FAMILY,29.615421,-95.41764,Houston,77047,309800.0,1952.0,0,1,1
84020947,370000,5.0,4.0,3242.0,6920.0,2007.0,SINGLE_FAMILY,29.835363,-95.16416,Houston,77049,355600.0,2999.0,54,1,1
2066641097,110000,2.0,2.0,864.0,4.2596,1980.0,CONDO,29.55942,-95.14697,Houston,77058,104000.0,1474.0,7,1,1
97604808,170000,0.0,0.0,0.0,9400.248,2001.5,LOT,29.84895,-95.37294,Houston,77076,376400.0,1175.0,67,0,1
124871694,465000,4.0,3.0,2590.0,0.2852,2014.0,SINGLE_FAMILY,30.020903,-95.62744,Tomball,77377,460700.0,2700.0,7,1,1
59756728,515000,4.0,4.0,3373.0,9504.792,2002.0,SINGLE_FAMILY,29.620417,-95.675995,Sugar Land,77498,517100.0,3394.0,5,1,1
27579645,260000,4.0,3.0,2618.0,6699.528,1978.0,SINGLE_FAMILY,29.69813,-95.6755,Houston,77083,248300.0,2504.0,26,1,1
28773151,1295000,4.0,5.0,4105.0,0.2584,1990.0,SINGLE_FAMILY,30.15824,-95.48988,Spring,77381,1232500.0,8397.0,40,1,1
28483768,360000,4.0,2.0,2586.0,7880.004,1990.0,SINGLE_FAMILY,29.892021,-95.62317,Houston,77095,346600.0,2517.0,27,1,1
28208195,140000,3.0,2.0,1496.0,2100.0,1979.0,TOWNHOUSE,29.901129,-95.30695,Houston,77039,131600.0,1500.0,34,1,1
27619354,369000,5.0,3.0,2502.0,5553.9,1992.0,SINGLE_FAMILY,29.650152,-95.667015,Sugar Land,77498,356800.0,2371.0,14,1,1
305289018,375000,4.0,3.0,2212.0,5449.356,2019.0,SINGLE_FAMILY,29.59198,-95.53897,Missouri City,77489,370900.0,2214.0,5,1,1
28337261,219900,3.0,2.0,1481.0,7148.196,1982.0,SINGLE_FAMILY,29.871878,-95.635506,Houston,77084,208900.0,1895.0,61,1,1
80103089,895000,3.0,4.0,3504.0,2209.0,2006.0,TOWNHOUSE,30.157278,-95.474396,Spring,77380,898600.0,5283.0,13,1,1
84051806,224900,3.0,4.0,1640.0,3001.284,2007.0,SINGLE_FAMILY,29.860826,-95.42568,Houston,77091,209600.0,2083.0,63,1,1
28207885,90000,2.0,2.0,1135.0,2227.0,1979.0,TOWNHOUSE,29.90193,-95.30732,Houston,77039,89100.0,1435.0,0,1,1
2060004694,239990,3.0,2.0,1365.0,6050.484,2024.0,SINGLE_FAMILY,29.85213,-95.24491,Houston,77078,230900.0,1424.0,60,1,1
28350756,274000,2.0,3.0,1184.0,2.3422,1978.0,CONDO,29.720552,-95.46687,Houston,77081,255100.0,1510.0,50,1,1
59980436,675000,4.0,5.0,3637.0,7801.596,2002.0,SINGLE_FAMILY,29.920732,-95.66139,Houston,77095,652600.0,3499.0,26,1,1
2053259825,469900,3.0,4.0,2054.0,1825.0,2024.0,SINGLE_FAMILY,29.756907,-95.34009,Houston,77003,456400.0,3099.0,32,1,1
123225895,415000,3.0,4.0,2138.0,1542.024,2014.0,SINGLE_FAMILY,29.744484,-95.34524,Houston,77003,399900.0,2949.0,40,1,1
27933993,4490000,5.0,7.0,8344.0,0.3495,2008.0,SINGLE_FAMILY,29.756716,-95.47432,Houston,77056,4139100.0,26765.0,39,1,1
28235007,239000,3.0,3.0,1550.0,6.51,1976.0,TOWNHOUSE,29.739395,-95.61377,Houston,77077,222400.0,1947.0,91,1,1
28138114,350000,6.0,4.0,3360.0,0.2686,1970.0,SINGLE_FAMILY,30.022696,-95.45122,Houston,77090,376400.0,3229.0,42,0,1
2055594266,299500,0.0,0.0,0.0,0.3445,2001.5,LOT,29.847067,-95.3788,Houston,77076,376400.0,1150.0,267,0,1
2057706661,375000,0.0,0.0,0.0,6904.26,2001.5,LOT,29.86975,-95.374794,Houston,77076,376400.0,1550.0,392,0,1
80595600,365000,2.0,2.0,2099.0,1887.0,2005.0,TOWNHOUSE,29.744617,-95.34785,Houston,77003,348600.0,2700.0,85,1,1
70329052,3090000,4.0,5.0,5294.0,8947.224,2005.0,SINGLE_FAMILY,30.162237,-95.49042,Spring,77381,2933200.0,20289.0,20,1,1
28772823,614900,4.0,3.0,2798.0,10650.42,1982.0,SINGLE_FAMILY,30.170408,-95.4924,Spring,77381,619000.0,3693.0,4,1,1
28223491,175000,2.0,2.0,1092.0,2.9265,1980.0,TOWNHOUSE,29.738039,-95.611824,Houston,77077,174700.0,1014.0,3,1,1
80573239,314990,2.0,3.0,1410.0,1981.98,2005.0,SINGLE_FAMILY,29.741892,-95.35354,Houston,77003,302700.0,2299.0,35,1,1
28497976,385000,4.0,3.0,2416.0,8703.288,1990.0,SINGLE_FAMILY,30.06779,-95.17822,Kingwood,77345,373000.0,2350.0,14,1,1
28417716,109000,2.0,1.0,788.0,3.0849,1981.0,CONDO,29.540857,-95.098885,Houston,77058,106000.0,797.0,4,1,1
28349873,60000,1.0,1.0,672.0,5.5575,1979.0,CONDO,29.67547,-95.53531,Houston,77074,53900.0,1194.0,30,1,1
28223504,197000,2.0,3.0,1344.0,2.9265,1980.0,TOWNHOUSE,29.738039,-95.611824,Houston,77077,183400.0,1800.0,74,1,1
28012013,337499,3.0,2.0,1791.0,9574.488,1959.0,SINGLE_FAMILY,29.680412,-95.501076,Houston,77074,336400.0,2199.0,74,1,1
347189024,500000,0.0,0.0,0.0,0.2880165289256198,2001.5,LOT,29.741352,-95.62762,Houston,77077,376400.0,2400.0,61,0,0
124875615,665000,3.0,4.0,2478.0,2365.308,2015.0,SINGLE_FAMILY,29.727234,-95.37654,Houston,77004,665100.0,3849.0,0,1,1
2080369564,465000,3.0,4.0,2159.0,1668.348,2014.0,SINGLE_FAMILY,29.754295,-95.34695,Houston,77003,460600.0,2949.0,7,1,1
2083393854,145000,2.0,1.0,975.0,1.2809,1983.0,CONDO,29.74737,-95.604454,Houston,77077,376400.0,1205.0,48,0,1
80554338,499900,3.0,3.0,2580.0,2660.0,2006.0,TOWNHOUSE,29.747728,-95.64146,Houston,77077,499000.0,2999.0,4,1,1
28454010,118000,2.0,1.0,1060.0,3.9775,1983.0,CONDO,29.73823,-95.595856,Houston,77077,110600.0,708.0,36,1,1
2085224804,385000,3.0,4.0,1996.0,1415.7,2018.0,SINGLE_FAMILY,29.740486,-95.342,Houston,77003,372900.0,3175.0,20,1,1
28442286,160000,1.0,1.0,909.0,4.9569,1983.0,CONDO,29.741056,-95.588486,Houston,77077,153800.0,1300.0,13,1,1
28240072,239900,3.0,3.0,1664.0,1750.0,1977.0,TOWNHOUSE,29.753387,-95.5841,Houston,77077,230100.0,2100.0,25,1,1
28349874,60000,1.0,1.0,672.0,5.5575,1979.0,CONDO,29.67547,-95.53531,Houston,77074,53800.0,1194.0,30,1,1
97666837,381000,2.0,2.0,1120.0,5000.688,1945.0,SINGLE_FAMILY,29.745787,-95.33513,Houston,77003,376100.0,1599.0,7,1,1
68428502,345000,2.0,2.0,1809.0,1731.0,2004.0,TOWNHOUSE,29.74423,-95.34894,Houston,77003,329200.0,2280.0,81,1,1
161436097,473000,3.0,4.0,2284.0,1594.296,2018.0,SINGLE_FAMILY,29.748749,-95.35197,Houston,77003,456600.0,3099.0,62,1,1
348177550,261530,3.0,3.0,1689.0,5113.0,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,255000.0,1875.0,46,1,1
28183677,470000,4.0,3.0,2500.0,8398.368,1973.0,SINGLE_FAMILY,29.751574,-95.595825,Houston,77077,446700.0,2700.0,138,1,1
2066641770,285000,0.0,0.0,0.0,0.36,2001.5,LOT,29.866137,-95.36521,Houston,77076,376400.0,1550.0,77,0,1
28445630,139900,2.0,2.0,1002.0,2.2527,1983.0,CONDO,29.74737,-95.604454,Houston,77077,376400.0,1300.0,91,0,1
84048314,335000,2.0,3.0,1540.0,1698.84,2007.0,SINGLE_FAMILY,29.741135,-95.354225,Houston,77003,321600.0,2299.0,43,1,1
28370798,130000,1.0,1.0,933.0,3.7069,1978.0,CONDO,29.710707,-95.49872,Houston,77074,116500.0,1298.0,148,1,1
28547570,528000,4.0,4.0,3062.0,9023.0,2001.0,SINGLE_FAMILY,29.74828,-95.62136,Houston,77077,511500.0,3999.0,18,1,1
28370799,75000,1.0,1.0,804.0,3.7069,1978.0,CONDO,29.710314,-95.499725,Houston,77074,71600.0,619.0,7,1,1
80548054,285000,2.0,2.0,1655.0,0.3499770431588613,2004.0,CONDO,29.743431,-95.36577,Houston,77003,271600.0,2400.0,47,1,1
28438310,145000,1.0,2.0,939.0,3.9775,1982.0,CONDO,29.742355,-95.5877,Houston,77077,135800.0,1450.0,68,1,1
80539192,330000,3.0,3.0,1595.0,3393.324,2006.0,SINGLE_FAMILY,29.745634,-95.345726,Houston,77003,376400.0,2362.0,40,0,1
89648203,440900,3.0,4.0,2061.0,1398.276,2008.0,SINGLE_FAMILY,29.756308,-95.348564,Houston,77003,422000.0,2795.0,53,1,1
28223493,185000,2.0,2.0,1092.0,1869.5,1980.0,TOWNHOUSE,29.738039,-95.611824,Houston,77077,185100.0,1074.0,2,1,1
28370747,124000,1.0,1.0,804.0,3.7069,1978.0,CONDO,29.710707,-95.49872,Houston,77074,376400.0,1300.0,48,0,1
161433821,494900,3.0,4.0,2088.0,2656.0,2019.0,TOWNHOUSE,29.740562,-95.35172,Houston,77003,478600.0,3150.0,53,1,1
28404136,99000,2.0,2.0,1034.0,6.7447,1980.0,CONDO,29.677181,-95.53487,Houston,77074,96300.0,1300.0,5,1,1
27773850,349000,2.0,1.0,1303.0,2400.0,1930.0,MULTI_FAMILY,29.75893,-95.34266,Houston,77003,376400.0,1599.0,160,0,1
2103442146,120000,2.0,3.0,1274.0,5.5575,1979.0,TOWNHOUSE,29.67547,-95.53531,Houston,77074,110100.0,2291.0,39,1,1
27598435,279000,3.0,2.0,1718.0,7866.936,1983.0,SINGLE_FAMILY,29.642925,-95.63417,Sugar Land,77498,267400.0,1999.0,20,1,1
28445550,149998,2.0,1.0,975.0,1.2809,1983.0,CONDO,29.746735,-95.60507,Houston,77077,140300.0,1374.0,39,1,1
28441527,129900,2.0,2.0,1090.0,3.9181,1983.0,CONDO,29.684511,-95.52166,Houston,77074,121400.0,1290.0,12,1,1
27819153,465000,3.0,2.0,1932.0,5350.0,1930.0,MULTI_FAMILY,29.748604,-95.338036,Houston,77003,438800.0,1798.0,32,1,1
343918916,3500000,0.0,0.0,0.0,1.3163,2001.5,LOT,29.853703,-95.38107,Houston,77076,376400.0,1198.0,90,0,1
28437491,179900,2.0,2.0,1152.0,5.0138,1982.0,CONDO,29.71218,-95.49822,Houston,77074,163500.0,1350.0,103,1,1
27785204,499000,4.0,5.0,2211.0,5000.688,1929.0,SINGLE_FAMILY,29.739956,-95.34226,Houston,77003,470500.0,3300.0,53,1,1
28442279,168500,2.0,2.0,1356.0,4.9569,1983.0,CONDO,29.741056,-95.588486,Houston,77077,161700.0,1700.0,13,1,1
118403097,420000,3.0,4.0,2070.0,1400.0,2011.0,TOWNHOUSE,29.740583,-95.361145,Houston,77003,399300.0,2895.0,39,1,1
348977024,244780,3.0,2.0,1373.0,6050.484,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,243700.0,2400.0,2,1,0
84038286,219000,4.0,2.0,1335.0,4843.872,2007.0,SINGLE_FAMILY,30.031584,-95.38678,Houston,77073,209700.0,1700.0,89,1,1
349745174,119999,1.0,1.0,646.0,1.2809,1983.0,CONDO,29.74737,-95.604454,Houston,77077,112300.0,1212.0,26,1,1
243978792,559000,3.0,4.0,2586.0,1585.584,2016.0,SINGLE_FAMILY,29.759386,-95.34022,Houston,77003,539100.0,3399.0,34,1,1
80567850,274500,4.0,3.0,2958.0,5871.888,2006.0,SINGLE_FAMILY,29.9745,-95.41554,Houston,77073,262800.0,2419.0,147,1,1
80532041,229900,3.0,2.0,1645.0,5762.988,2006.0,SINGLE_FAMILY,30.006975,-95.40404,Houston,77073,220800.0,1764.0,37,1,1
161434703,274990,3.0,3.0,2108.0,4599.936,2016.0,SINGLE_FAMILY,30.013609,-95.410255,Houston,77073,267000.0,2055.0,26,1,1
28445579,118000,1.0,1.0,644.0,2.2527,1983.0,CONDO,29.746716,-95.60448,Houston,77077,376400.0,1194.0,231,0,1
27919278,342000,3.0,1.0,1200.0,0.3402662993572084,1950.0,MULTI_FAMILY,29.851707,-95.37304,Houston,77076,318400.0,1300.0,147,1,1
27919401,219000,3.0,1.0,1202.0,8668.44,1950.0,SINGLE_FAMILY,29.855953,-95.379456,Houston,77076,202300.0,1599.0,101,1,1
97627176,265000,4.0,3.0,2653.0,5667.156,2009.0,SINGLE_FAMILY,29.977308,-95.41559,Houston,77073,254700.0,2299.0,26,1,1
62583216,245000,3.0,2.0,1499.0,5941.584,2001.0,SINGLE_FAMILY,30.00878,-95.411606,Houston,77073,234500.0,1700.0,68,1,1
348173180,270990,3.0,3.0,1858.0,6050.484,2024.0,SINGLE_FAMILY,30.01357,-95.44483,Houston,77090,273000.0,1644.0,0,1,1
80545199,229000,3.0,3.0,2004.0,4299.372,2006.0,SINGLE_FAMILY,29.973343,-95.41611,Houston,77073,219200.0,1984.0,121,1,1
28433553,485000,4.0,3.0,3110.0,5924.16,1986.0,SINGLE_FAMILY,29.762087,-95.63559,Houston,77077,464500.0,3499.0,53,1,1
89648613,315000,6.0,4.0,3060.0,5039.892,2008.0,SINGLE_FAMILY,30.001593,-95.405754,Houston,77073,303600.0,2550.0,34,1,1
28119960,512500,4.0,2.0,2116.0,7919.208,1969.0,SINGLE_FAMILY,29.755241,-95.60331,Houston,77077,486400.0,2299.0,153,1,1
28002594,665000,6.0,3.0,1274.0,8229.0,2004.0,MULTI_FAMILY,29.866085,-95.36926,Houston,77076,639000.0,1619.0,28,1,1
348977025,225990,3.0,2.0,1301.0,6050.484,2024.0,SINGLE_FAMILY,30.027716,-95.39895,Houston,77073,220200.0,2400.0,33,1,0
347188979,300000,0.0,0.0,0.0,7389.0,2001.5,LOT,29.740147,-95.627426,Houston,77077,376400.0,2400.0,61,0,0
27787285,475000,3.0,4.0,1368.0,4369.068,1940.0,MULTI_FAMILY,29.757704,-95.34062,Houston,77003,449200.0,2100.0,50,1,1
348977011,238120,3.0,2.0,1301.0,6050.484,2024.0,SINGLE_FAMILY,30.026896,-95.39752,Houston,77073,232400.0,2400.0,33,1,0
345459436,137000,1.0,1.0,909.0,4.9569,1982.0,CONDO,29.741056,-95.588486,Houston,77077,126500.0,1300.0,71,1,1
28063755,329000,4.0,2.0,1677.0,7801.596,1964.0,SINGLE_FAMILY,29.687004,-95.51738,Houston,77074,327300.0,1949.0,2,1,1
27943590,200000,3.0,2.0,1264.0,8040.0,1950.0,SINGLE_FAMILY,29.859098,-95.37427,Houston,77076,184700.0,1650.0,96,1,1
348977015,262990,4.0,3.0,2065.0,6050.484,2024.0,SINGLE_FAMILY,30.027716,-95.39895,Houston,77073,256500.0,2400.0,33,1,0
80277128,335000,2.0,2.0,1688.0,1681.416,2005.0,SINGLE_FAMILY,29.74195,-95.353485,Houston,77003,320800.0,2291.0,55,1,1
2065685999,290000,3.0,3.0,1849.0,4125.132,2021.0,SINGLE_FAMILY,30.013155,-95.41583,Houston,77073,281700.0,1999.0,32,1,1
28438307,170000,2.0,3.0,1141.0,3.8262,1982.0,CONDO,29.742355,-95.5877,Houston,77077,158600.0,1400.0,60,1,1
97631812,225000,3.0,2.0,1263.0,6050.484,2009.0,SINGLE_FAMILY,30.011314,-95.40804,Houston,77073,376400.0,1625.0,42,0,1
249895806,435000,4.0,4.0,2429.0,1742.4,2020.0,SINGLE_FAMILY,29.743307,-95.60525,Houston,77077,423300.0,3197.0,28,1,1
28223483,185000,3.0,3.0,1344.0,2.9265,1980.0,TOWNHOUSE,29.738039,-95.611824,Houston,77077,170500.0,1810.0,159,1,1
27926103,155000,3.0,1.0,904.0,7309.368,1945.0,SINGLE_FAMILY,29.86093,-95.36568,Houston,77076,143900.0,1450.0,33,1,1
27785297,745000,9.0,4.0,957.0,0.7752754820936639,1925.0,MULTI_FAMILY,29.848898,-95.37786,Houston,77076,687600.0,4390.0,266,1,1
27983774,130000,0.0,0.0,0.0,8176.212,2001.5,LOT,29.849754,-95.38007,Houston,77076,376400.0,1500.0,57,0,1
2109614804,859000,0.0,0.0,0.0,2.339,2001.5,LOT,29.744574,-95.637856,Houston,77077,376400.0,1730.0,37,0,1
27823855,180000,2.0,1.0,916.0,2273.832,1930.0,SINGLE_FAMILY,29.758749,-95.34315,Houston,77003,164900.0,1300.0,63,1,1
339422791,669000,3.0,4.0,2420.0,6050.484,2024.0,SINGLE_FAMILY,29.742876,-95.351456,Houston,77003,648300.0,4025.0,64,1,1
28143992,539000,4.0,2.0,2056.0,10127.0,1970.0,SINGLE_FAMILY,29.752293,-95.59876,Houston,77077,527000.0,2464.0,12,1,1
28235016,194900,2.0,3.0,1259.0,6.51,1976.0,TOWNHOUSE,29.740137,-95.61316,Houston,77077,181200.0,1800.0,58,1,1
28240138,225000,2.0,3.0,1480.0,1400.0,1977.0,TOWNHOUSE,29.751747,-95.583954,Houston,77077,212800.0,1800.0,119,1,1
348977007,251530,3.0,2.0,1466.0,6050.484,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,250400.0,2400.0,2,1,0
97635074,435000,3.0,4.0,2038.0,1450.0,2015.0,TOWNHOUSE,29.75594,-95.34775,Houston,77003,415700.0,2850.0,91,1,1
28120091,439990,4.0,3.0,2703.0,6050.484,1969.0,SINGLE_FAMILY,29.753523,-95.60149,Houston,77077,429200.0,3200.0,14,1,1
62587589,284500,4.0,3.0,2337.0,5301.252,2002.0,SINGLE_FAMILY,30.01327,-95.37751,Houston,77073,273300.0,1919.0,82,1,1
341603705,399900,0.0,0.0,0.0,0.3416207529843894,2001.5,LOT,29.8478,-95.37862,Houston,77076,376400.0,1150.0,5,0,1
28465591,289000,3.0,3.0,1720.0,4948.416,1996.0,SINGLE_FAMILY,30.009724,-95.42045,Houston,77073,277100.0,1804.0,125,1,1
89644777,269000,4.0,2.0,1578.0,5710.716,2008.0,SINGLE_FAMILY,30.006645,-95.40387,Houston,77073,259800.0,1749.0,17,1,1
2069777453,780000,0.0,0.0,0.0,2.1,2001.5,LOT,29.845623,-95.39228,Houston,77076,376400.0,1394.0,69,0,1
2066824070,285000,3.0,3.0,1763.0,3476.088,2022.0,SINGLE_FAMILY,30.013641,-95.4148,Houston,77073,277600.0,1925.0,24,1,1
28224294,510000,3.0,3.0,3652.0,10.8026,1998.0,TOWNHOUSE,29.759415,-95.608826,Houston,77077,479700.0,4300.0,120,1,1
27945954,599000,4.0,2.0,2320.0,7474.896,1951.0,SINGLE_FAMILY,29.690302,-95.45364,Bellaire,77401,621100.0,4046.0,1,1,1
348977021,249990,4.0,2.0,1735.0,6050.484,2024.0,SINGLE_FAMILY,30.027716,-95.39895,Houston,77073,243500.0,2400.0,33,1,0
161419450,649000,4.0,5.0,2913.0,4068.504,2017.0,SINGLE_FAMILY,29.742369,-95.62237,Houston,77077,626900.0,3917.0,41,1,1
2060701166,14500,0.0,0.0,0.0,5000.688,2001.5,LOT,29.974289,-95.395805,Houston,77073,376400.0,1090.0,14,0,1
350934857,258330,3.0,3.0,1553.0,6050.484,2024.0,SINGLE_FAMILY,30.026834,-95.3974,Houston,77073,253900.0,2400.0,11,1,0
28438324,150000,1.0,2.0,939.0,3.8262,1982.0,TOWNHOUSE,29.742355,-95.5877,Houston,77077,149700.0,1450.0,4,1,1
80564092,229900,4.0,3.0,1642.0,3044.844,2006.0,SINGLE_FAMILY,29.977776,-95.40461,Houston,77073,376400.0,1749.0,67,0,1
350330521,297500,3.0,3.0,2120.0,4531.0,2022.0,SINGLE_FAMILY,30.013268,-95.41391,Houston,77073,290200.0,2500.0,15,1,1
245768611,245000,3.0,3.0,2085.0,2770.416,2016.0,SINGLE_FAMILY,29.975517,-95.40374,Houston,77073,236300.0,1884.0,60,1,1
341546971,253260,4.0,2.0,1524.0,5004.0,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,245800.0,1875.0,102,1,1
28224314,299998,2.0,3.0,1743.0,10.8026,1975.0,TOWNHOUSE,29.758865,-95.60953,Houston,77077,280000.0,1722.0,75,1,1
70312219,239500,3.0,2.0,1638.0,6050.484,2005.0,SINGLE_FAMILY,30.014074,-95.42169,Houston,77073,231900.0,1756.0,11,1,1
28021232,529000,4.0,2.0,1766.0,10624.284,1960.0,SINGLE_FAMILY,29.83268,-95.47876,Houston,77092,520500.0,2495.0,5,1,1
97627406,334990,3.0,3.0,2134.0,2872.0,2009.0,TOWNHOUSE,29.764423,-95.643326,Houston,77077,323900.0,2250.0,27,1,1
28143978,540000,4.0,3.0,2620.0,9600.624,1969.0,SINGLE_FAMILY,29.752148,-95.60017,Houston,77077,517300.0,3249.0,48,1,1
348977031,225990,3.0,2.0,1249.0,6050.484,2024.0,SINGLE_FAMILY,30.027716,-95.39895,Houston,77073,220200.0,2400.0,33,1,0
343667750,475000,0.0,0.0,0.0,0.9071,2001.5,LOT,30.007,-95.42544,Houston,77073,376400.0,1055.0,92,0,1
28181685,329900,3.0,2.0,1802.0,8703.288,1972.0,SINGLE_FAMILY,29.739191,-95.63957,Houston,77077,316100.0,2035.0,34,1,1
348977032,230990,3.0,2.0,1340.0,6050.484,2024.0,SINGLE_FAMILY,30.027716,-95.39895,Houston,77073,225100.0,2400.0,33,1,0
245760783,235000,3.0,3.0,1666.0,3632.904,2017.0,SINGLE_FAMILY,29.97467,-95.404816,Houston,77073,225600.0,1752.0,258,1,1
28223557,215000,3.0,3.0,1724.0,5.3393,1982.0,TOWNHOUSE,29.738039,-95.611824,Houston,77077,199800.0,2250.0,90,1,1
2054282500,37500,0.0,0.0,0.0,7501.032,2001.5,LOT,29.979757,-95.39484,Houston,77073,376400.0,1094.0,237,0,1
348977026,262410,3.0,3.0,1689.0,6050.484,2024.0,SINGLE_FAMILY,30.026768,-95.39727,Houston,77073,256600.0,2400.0,33,1,0
2058073862,500000,0.0,0.0,0.0,1.06,2001.5,LOT,29.989206,-95.421265,Houston,77073,376400.0,1094.0,418,0,1
348977017,285620,4.0,3.0,2239.0,6050.484,2024.0,SINGLE_FAMILY,30.027037,-95.39792,Houston,77073,279100.0,2400.0,33,1,0
348977028,242280,3.0,2.0,1249.0,6050.484,2024.0,SINGLE_FAMILY,30.02707,-95.39672,Houston,77073,236600.0,2400.0,33,1,0
80541650,249900,3.0,3.0,2096.0,3659.04,2005.0,SINGLE_FAMILY,29.973528,-95.41481,Houston,77073,240200.0,1849.0,42,1,1
84047921,285000,3.0,3.0,2246.0,5044.248,2007.0,SINGLE_FAMILY,29.970594,-95.406334,Houston,77073,274800.0,1999.0,52,1,1
84021094,280000,5.0,4.0,2218.0,3759.228,2007.0,SINGLE_FAMILY,29.977427,-95.4038,Houston,77073,270000.0,2250.0,16,1,1
2053200358,58900,0.0,0.0,0.0,0.3444,2001.5,LOT,29.974297,-95.393364,Houston,77073,376400.0,1150.0,139,0,1
348977008,250770,3.0,2.0,1612.0,6050.484,2024.0,SINGLE_FAMILY,30.026943,-95.39765,Houston,77073,244900.0,2400.0,33,1,0
28292706,235000,2.0,3.0,1693.0,22.722,1978.0,TOWNHOUSE,29.739922,-95.58391,Houston,77077,220800.0,2199.0,24,1,1
